group,covariate,intercept,year,age,age1,age2,tv_sqrtcd4n,tv_sqrtcd4n1,tv_sqrtcd4n2
msm_white_male,tv_sqrtcd4n1,0.183820426175552,-8.97541429972966e-05,1.38784447795831e-05,3.50217973696846e-05,-0.0002075997973371,-0.0004036927989458,0.0020625698751453,-0.0122397269030194
msm_white_male,tv_sqrtcd4n2,-0.967382976244398,0.0004739169965687,-0.0001107093210762,-0.0001379482788345,0.0010585543617984,0.0020527325935002,-0.0122397269030212,0.0794727433467066
idu_hisp_female,intercept,12124.4851369471,-6.02546891732899,-0.0542932215992717,-0.0246225057747053,2.0491628438441,-0.260533599054282,1.94502933669811,-8.84428255650269
idu_hisp_female,year,-6.02546891717184,0.0029948153621837,8.62928896551111e-06,5.5441964596621e-05,-0.0011976127062098,0.0001244824478062,-0.0009513670401953,0.0043351745107515
idu_hisp_female,age,-0.0542932215680736,8.62928895578445e-06,0.001057274407886,-0.0026695806949915,0.0114710032887147,-2.75396763748722e-05,-5.70732403192627e-05,0.0004375020534057
idu_hisp_female,age1,-0.0246225057086805,5.54419645476318e-05,-0.0026695806949938,0.0088561004300278,-0.0423321905184658,1.05901122203285e-05,8.94948544468075e-05,-0.0013297229784914
idu_hisp_female,age2,2.04916284404402,-0.0011976127062504,0.0114710032887143,-0.0423321905184477,0.214468568389839,-0.0004417430390338,0.0010196177351812,0.0010472756284279
idu_hisp_female,tv_sqrtcd4n,-0.260533599017632,0.0001244824477894,-2.75396763752796e-05,1.05901122228125e-05,-0.000441743039037,0.0011647538763984,-0.0034854509537245,0.0136563649112656
idu_hisp_female,tv_sqrtcd4n1,1.94502933666354,-0.0009513670401882,-5.70732403205908e-05,8.94948544422815e-05,0.0010196177351713,-0.0034854509537259,0.0136613600173402,-0.0587315817513867
idu_hisp_female,tv_sqrtcd4n2,-8.84428255664979,0.0043351745108604,0.0004375020534163,-0.0013297229784965,0.0010472756285211,0.0136563649112739,-0.0587315817514071,0.267155681514099
idu_white_female,intercept,12124.4851369471,-6.02546891732899,-0.0542932215992717,-0.0246225057747053,2.0491628438441,-0.260533599054282,1.94502933669811,-8.84428255650269
idu_white_female,year,-6.02546891717184,0.0029948153621837,8.62928896551111e-06,5.5441964596621e-05,-0.0011976127062098,0.0001244824478062,-0.0009513670401953,0.0043351745107515
idu_white_female,age,-0.0542932215680736,8.62928895578445e-06,0.001057274407886,-0.0026695806949915,0.0114710032887147,-2.75396763748722e-05,-5.70732403192627e-05,0.0004375020534057
idu_white_female,age1,-0.0246225057086805,5.54419645476318e-05,-0.0026695806949938,0.0088561004300278,-0.0423321905184658,1.05901122203285e-05,8.94948544468075e-05,-0.0013297229784914
idu_white_female,age2,2.04916284404402,-0.0011976127062504,0.0114710032887143,-0.0423321905184477,0.214468568389839,-0.0004417430390338,0.0010196177351812,0.0010472756284279
idu_white_female,tv_sqrtcd4n,-0.260533599017632,0.0001244824477894,-2.75396763752796e-05,1.05901122228125e-05,-0.000441743039037,0.0011647538763984,-0.0034854509537245,0.0136563649112656
idu_white_female,tv_sqrtcd4n1,1.94502933666354,-0.0009513670401882,-5.70732403205908e-05,8.94948544422815e-05,0.0010196177351713,-0.0034854509537259,0.0136613600173402,-0.0587315817513867
idu_white_female,tv_sqrtcd4n2,-8.84428255664979,0.0043351745108604,0.0004375020534163,-0.0013297229784965,0.0010472756285211,0.0136563649112739,-0.0587315817514071,0.267155681514099
het_hisp_male,intercept,5997.43697904324,-2.9881020673779,0.411692341966401,-0.867286551429389,2.69058092634295,-0.0984479791223228,0.216683789460871,0.649202563241476
het_hisp_male,year,-2.98810206708953,0.0014893481341105,-0.0002360144089556,0.000501317063954,-0.0015777265163564,4.62970891950404e-05,-0.0001012287352566,-0.0003541165687662
het_hisp_male,age,0.411692342008246,-0.0002360144089748,0.0017183770121396,-0.0039628249847787,0.013767492835544,-2.07008000039448e-05,3.95588978361312e-05,-3.67448427601039e-05
het_hisp_male,age1,-0.867286551546161,0.0005013170639974,-0.0039628249847799,0.0102736189975849,-0.0375926366344492,1.99893572255064e-05,1.03431257996268e-05,-0.0007074234461385
het_hisp_male,age2,2.69058092673682,-0.0015777265164923,0.0137674928355511,-0.0375926366344571,0.141266971741259,-0.0001608045193708,-2.3522323373e-05,0.0030718547184332
het_hisp_male,tv_sqrtcd4n,-0.0984479791261093,4.62970892014245e-05,-2.07008000030671e-05,1.99893572229769e-05,-0.0001608045193617,0.000650975697624,-0.0018277039053039,0.0087765379104961
het_hisp_male,tv_sqrtcd4n1,0.21668378949718,-0.0001012287352937,3.95588978342641e-05,1.03431258064745e-05,-2.35223233978854e-05,-0.0018277039053043,0.0068857338231991,-0.0376452221666865
het_hisp_male,tv_sqrtcd4n2,0.649202562977679,-0.000354116568552,-3.67448427539861e-05,-0.0007074234461658,0.0030718547185339,0.0087765379104983,-0.0376452221666904,0.229050069189609
het_white_male,intercept,5997.43697904324,-2.9881020673779,0.411692341966401,-0.867286551429389,2.69058092634295,-0.0984479791223228,0.216683789460871,0.649202563241476
het_white_male,year,-2.98810206708953,0.0014893481341105,-0.0002360144089556,0.000501317063954,-0.0015777265163564,4.62970891950404e-05,-0.0001012287352566,-0.0003541165687662
het_white_male,age,0.411692342008246,-0.0002360144089748,0.0017183770121396,-0.0039628249847787,0.013767492835544,-2.07008000039448e-05,3.95588978361312e-05,-3.67448427601039e-05
het_white_male,age1,-0.867286551546161,0.0005013170639974,-0.0039628249847799,0.0102736189975849,-0.0375926366344492,1.99893572255064e-05,1.03431257996268e-05,-0.0007074234461385
het_white_male,age2,2.69058092673682,-0.0015777265164923,0.0137674928355511,-0.0375926366344571,0.141266971741259,-0.0001608045193708,-2.3522323373e-05,0.0030718547184332
het_white_male,tv_sqrtcd4n,-0.0984479791261093,4.62970892014245e-05,-2.07008000030671e-05,1.99893572229769e-05,-0.0001608045193617,0.000650975697624,-0.0018277039053039,0.0087765379104961
het_white_male,tv_sqrtcd4n1,0.21668378949718,-0.0001012287352937,3.95588978342641e-05,1.03431258064745e-05,-2.35223233978854e-05,-0.0018277039053043,0.0068857338231991,-0.0376452221666865
het_white_male,tv_sqrtcd4n2,0.649202562977679,-0.000354116568552,-3.67448427539861e-05,-0.0007074234461658,0.0030718547185339,0.0087765379104983,-0.0376452221666904,0.229050069189609
het_hisp_female,intercept,8191.65715352971,-4.07409308106046,0.106726293980088,-0.378278364131321,1.17258846472546,0.0054714311355401,0.68705287479494,-3.10334024834137
het_hisp_female,year,-4.07409308012495,0.0020272067953659,-0.000107475730196,0.0003094755190665,-0.00093573452475,-1.66039077225484e-06,-0.0003462719568038,0.0015914556401831
het_hisp_female,age,0.106726293973269,-0.0001074757301912,0.0031125542000746,-0.0071047871701534,0.0208410962554302,-0.0001868297556039,0.0006099036425743,-0.0044500308687598
het_hisp_female,age1,-0.378278364098229,0.0003094755190309,-0.0071047871701529,0.0182801698801413,-0.0564845791623967,0.0002667016114567,-0.0011621807985128,0.0081529068998214
het_hisp_female,age2,1.17258846474247,-0.0009357345247097,0.0208410962554312,-0.0564845791624002,0.178941910531887,-0.0006116544485141,0.0031344637785781,-0.0213847971675135
het_hisp_female,tv_sqrtcd4n,0.005471431127242,-1.66039077665006e-06,-0.0001868297556039,0.0002667016114562,-0.0006116544485138,0.0005176573862677,-0.0015838941816662,0.0086859376027342
het_hisp_female,tv_sqrtcd4n1,0.687052874743862,-0.0003462719567916,0.0006099036425766,-0.0011621807985189,0.0031344637785939,-0.0015838941816665,0.0071835778088235,-0.0457411269145138
het_hisp_female,tv_sqrtcd4n2,-3.10334024818751,0.0015914556401424,-0.0044500308687688,0.0081529068998431,-0.0213847971675727,0.008685937602735,-0.0457411269145135,0.334014827599753
het_white_female,intercept,8191.65715352971,-4.07409308106046,0.106726293980088,-0.378278364131321,1.17258846472546,0.0054714311355401,0.68705287479494,-3.10334024834137
het_white_female,year,-4.07409308012495,0.0020272067953659,-0.000107475730196,0.0003094755190665,-0.00093573452475,-1.66039077225484e-06,-0.0003462719568038,0.0015914556401831
het_white_female,age,0.106726293973269,-0.0001074757301912,0.0031125542000746,-0.0071047871701534,0.0208410962554302,-0.0001868297556039,0.0006099036425743,-0.0044500308687598
het_white_female,age1,-0.378278364098229,0.0003094755190309,-0.0071047871701529,0.0182801698801413,-0.0564845791623967,0.0002667016114567,-0.0011621807985128,0.0081529068998214
het_white_female,age2,1.17258846474247,-0.0009357345247097,0.0208410962554312,-0.0564845791624002,0.178941910531887,-0.0006116544485141,0.0031344637785781,-0.0213847971675135
het_white_female,tv_sqrtcd4n,0.005471431127242,-1.66039077665006e-06,-0.0001868297556039,0.0002667016114562,-0.0006116544485138,0.0005176573862677,-0.0015838941816662,0.0086859376027342
het_white_female,tv_sqrtcd4n1,0.687052874743862,-0.0003462719567916,0.0006099036425766,-0.0011621807985189,0.0031344637785939,-0.0015838941816665,0.0071835778088235,-0.0457411269145138
het_white_female,tv_sqrtcd4n2,-3.10334024818751,0.0015914556401424,-0.0044500308687688,0.0081529068998431,-0.0213847971675727,0.008685937602735,-0.0457411269145135,0.334014827599753

4079fca7808bd05a22bb61efba4c0167733acff8
