group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
idu_white_female,age2,4.60830550355879,-0.0025404047024663,0.0148535490461055,-0.0571891841552639,0.299581444610596,0.0030240810115056,-0.0041601067821718,0.0110584717929516,0.0049566553998057,0.0575813527298927
idu_white_female,sqrtcd4n,0.824679277431459,-0.0004304248056753,0.0002101848183481,-0.0005989125737492,0.0030240810114993,0.0040852844285335,-0.0095309167467908,0.0432076571650968,-0.0011528340852607,0.0027016279310274
idu_white_female,sqrtcd41,-1.64106797896384,0.0008543712545587,-0.0002418965486116,0.0008597295775075,-0.0041601067821615,-0.0095309167467852,0.0269004609785596,-0.132005980068564,0.0005569225142346,-0.0109069908091573
idu_white_female,sqrtcd42,5.75243978705351,-0.0030084412604667,0.000116371527828,-0.0019471057484277,0.0110584717931275,0.0432076571651342,-0.132005980068768,0.680004369456142,-0.0056386920345807,0.0560680335015733
idu_white_female,h1yy_cat_1,2.54478760911811,-0.0012937307466083,0.0013320605289835,-0.0019773160187163,0.0049566553998004,-0.0011528340852554,0.0005569225142991,-0.005638692033982,0.0753848793615046,0.0350990993612685
idu_white_female,h1yy_cat_2,21.1889841273673,-0.0106657884984922,0.0063307259398075,-0.0140988499861756,0.0575813527296615,0.0027016279310126,-0.0109069908088095,0.0560680335033852,0.0350990993615869,0.328602715082248
het_hisp_male,intercept,8680.27672307407,-4.32399116559539,0.515281573774047,-1.35052404209623,5.0617666634252,-0.0058567150525523,-1.14932576913531,4.36074370330735,7.63402204157209,13.8773267589484
het_hisp_male,year,-4.32399116544183,0.0021546981628983,-0.0002950742596974,0.0007597887425925,-0.0028205157032857,-9.11848605788424e-06,0.0006074308420178,-0.0022821806349588,-0.003828406151534,-0.0068482896020103
het_hisp_male,age,0.515281573789738,-0.0002950742597,0.0021090520564615,-0.0049476486785093,0.0172902778436276,0.0001660118293725,-0.0006243827508187,0.002257515649496,0.001772809269716,-0.0027743034783729
het_hisp_male,age1,-1.35052404202762,0.0007597887425404,-0.0049476486785095,0.0129220082648557,-0.0473848340652174,-0.0003310923428772,0.0015083148396759,-0.0054844392431796,-0.0043278019010097,0.0056500960923096
het_hisp_male,age2,5.06176666314017,-0.0028205157030787,0.0172902778436254,-0.0473848340652081,0.178136285435501,0.0007027521707203,-0.0042533680419209,0.0162760338775382,0.0163458342379805,-0.0167320314336144
het_hisp_male,sqrtcd4n,-0.0058567150349447,-9.11848605873704e-06,0.0001660118293733,-0.0003310923428777,0.0007027521707227,0.0031617546980394,-0.0099649194466079,0.0308454527818612,-0.000890774975681,-0.0014378635549315
het_hisp_male,sqrtcd41,-1.14932576924232,0.0006074308420482,-0.0006243827508238,0.001508314839684,-0.0042533680419519,-0.0099649194466062,0.0372481304886653,-0.124114028512552,0.0001856102112527,0.0025535733459377
het_hisp_male,sqrtcd42,4.36074370354781,-0.0022821806350114,0.0022575156495114,-0.0054844392432112,0.0162760338776605,0.030845452781855,-0.124114028512545,0.432458287151127,-3.0232921940381e-05,-0.0041766454187341
het_hisp_male,h1yy_cat_1,7.63402204258248,-0.0038284061521034,0.0017728092697263,-0.0043278019010423,0.0163458342380938,-0.0008907749757036,0.0001856102113305,-3.02329221137183e-05,0.0556221753651391,0.020364408552059
het_hisp_male,h1yy_cat_2,13.8773267620847,-0.0068482896037814,-0.0027743034783662,0.0056500960922796,-0.0167320314335312,-0.0014378635549855,0.002553573346117,-0.0041766454190751,0.0203644085520765,0.135445543686968
het_white_male,intercept,8680.27672307407,-4.32399116559539,0.515281573774047,-1.35052404209623,5.0617666634252,-0.0058567150525523,-1.14932576913531,4.36074370330735,7.63402204157209,13.8773267589484
het_white_male,year,-4.32399116544183,0.0021546981628983,-0.0002950742596974,0.0007597887425925,-0.0028205157032857,-9.11848605788424e-06,0.0006074308420178,-0.0022821806349588,-0.003828406151534,-0.0068482896020103
het_white_male,age,0.515281573789738,-0.0002950742597,0.0021090520564615,-0.0049476486785093,0.0172902778436276,0.0001660118293725,-0.0006243827508187,0.002257515649496,0.001772809269716,-0.0027743034783729
het_white_male,age1,-1.35052404202762,0.0007597887425404,-0.0049476486785095,0.0129220082648557,-0.0473848340652174,-0.0003310923428772,0.0015083148396759,-0.0054844392431796,-0.0043278019010097,0.0056500960923096
het_white_male,age2,5.06176666314017,-0.0028205157030787,0.0172902778436254,-0.0473848340652081,0.178136285435501,0.0007027521707203,-0.0042533680419209,0.0162760338775382,0.0163458342379805,-0.0167320314336144
het_white_male,sqrtcd4n,-0.0058567150349447,-9.11848605873704e-06,0.0001660118293733,-0.0003310923428777,0.0007027521707227,0.0031617546980394,-0.0099649194466079,0.0308454527818612,-0.000890774975681,-0.0014378635549315
het_white_male,sqrtcd41,-1.14932576924232,0.0006074308420482,-0.0006243827508238,0.001508314839684,-0.0042533680419519,-0.0099649194466062,0.0372481304886653,-0.124114028512552,0.0001856102112527,0.0025535733459377
het_white_male,sqrtcd42,4.36074370354781,-0.0022821806350114,0.0022575156495114,-0.0054844392432112,0.0162760338776605,0.030845452781855,-0.124114028512545,0.432458287151127,-3.0232921940381e-05,-0.0041766454187341
